iteracija,a,b,c,d,error
593,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
594,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
595,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
596,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
597,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
598,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
599,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
600,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
601,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
602,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
603,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
604,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
605,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
606,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
607,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
608,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
609,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
610,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
611,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
612,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
613,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
614,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
615,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
616,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
617,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
618,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
619,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
620,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
621,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
622,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
623,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
624,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
625,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
626,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
627,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
628,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
629,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
630,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
631,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
632,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
633,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
634,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
635,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
636,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
637,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
638,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
639,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
640,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
641,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
642,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
643,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
644,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
645,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
646,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
647,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
648,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
649,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
650,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
651,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
652,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
653,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
654,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
655,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
656,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
657,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
658,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
659,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
660,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
661,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
662,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
663,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
664,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
665,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
666,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
667,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
668,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
669,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
670,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
671,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
672,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
673,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
674,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
675,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
676,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
677,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
678,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
679,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
680,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
681,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
682,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
683,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
684,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
685,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
686,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
687,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
688,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
689,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
690,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
691,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
692,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
693,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
694,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
695,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
696,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
697,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
698,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
699,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
700,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
701,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
702,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
703,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
704,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
705,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
706,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
707,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
708,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
709,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
710,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
711,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
712,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
713,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
714,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
715,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
716,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
717,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
718,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
719,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
720,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
721,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
722,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
723,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
724,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
725,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
726,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
727,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
728,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
729,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
730,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
731,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
732,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
733,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
734,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
735,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
736,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
737,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
738,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
739,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
740,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
741,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
742,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
743,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
744,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
745,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
746,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
747,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
748,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
749,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
750,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
751,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
752,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
753,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
754,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
755,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
756,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
757,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
758,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
759,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
760,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
761,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
762,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
763,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
764,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
765,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
766,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
767,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
768,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
769,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
770,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
771,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
772,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
773,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
774,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
775,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
776,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
777,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
778,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
779,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
780,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
781,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
782,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
783,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
784,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
785,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
786,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
787,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
788,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
789,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
790,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
791,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
792,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
793,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
794,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
795,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
796,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
797,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
798,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
799,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
800,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
801,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
802,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
803,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
804,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
805,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
806,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
807,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
808,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
809,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
810,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
811,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
812,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
813,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
814,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
815,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
816,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
817,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
818,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
819,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
820,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
821,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
822,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
823,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
824,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
825,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
826,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
827,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
828,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
829,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
830,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
831,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
832,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
833,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
834,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
835,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
836,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
837,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
838,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
839,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
840,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
841,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
842,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
843,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
844,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
845,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
846,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
847,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
848,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
849,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
850,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
851,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
852,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
853,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
854,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
855,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
856,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
857,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
858,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
859,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
860,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
861,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
862,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
863,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
864,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
865,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
866,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
867,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
868,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
869,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
870,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
871,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
872,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
873,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
874,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
875,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
876,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
877,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
878,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
879,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
880,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
881,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
882,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
883,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
884,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
885,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
886,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
887,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
888,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
889,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
